Time [d]	u [m/s]	v [m/s]	Tair [deg C]	sol [W/m2]	vap [mbar]	lw [W/m2]	precip [m/h]
43371	1.02796685695648	0	0.592004394531045	115.195945739746	4.47098047874459	239.637100219727	0
43372	1.22618401050568	0	-0.269506835937989	106.101097106934	4.67000675159858	240.925872802734	0
43373	1.21597194671631	0	-0.579016113281	90.0629959106445	4.90650606294383	257.833557128906	0
43374	1.42325377464294	0	-0.359838867187989	99.4646377563477	4.61738282546451	249.061676025391	0
43375	1.57240200042725	0	-0.00897827148395436	79.6811904907227	4.99645860406988	261.076324462891	3.33386177923481e-07
43376	1.40762579441071	0	-0.259619140624977	80.7694625854492	5.18470236160666	260.853698730469	4.27652442643497e-06
43377	1.38948309421539	0	2.221032714844	63.6750526428223	6.78743429702596	288.275939941406	2.78590480067781e-06
43378	1.70041334629059	0	4.66680297851605	66.1279067993164	8.03898230523372	293.374969482422	0
43379	1.75992834568024	0	6.88930664062502	57.3312721252441	9.24761774748009	299.98681640625	9.41284169029031e-06
43380	1.77848708629608	0	8.30520019531201	37.9153747558594	10.7191448068461	311.081939697266	1.92834462116783e-05
43381	2.41925120353699	0	9.662194824219	26.5459613800049	11.5003169090617	309.031372070312	3.57299116634142e-05
43382	1.11521971225739	0	6.33443603515605	70.5779037475586	8.65459163767346	292.218231201172	2.93655678736589e-06
43383	0.993280470371246	0	6.00792846679701	22.6266479492188	9.22082529136808	306.919189453125	8.214507640029e-06
43384	1.52443814277649	0	5.04775390625002	12.4118967056274	8.62072779248658	306.684692382812	3.44840453989389e-05
43385	1.12246179580688	0	6.234460449219	40.1838531494141	9.24298689422545	304.533996582031	8.87133662925205e-06
43386	1.67627012729645	0	4.69436035156201	19.5369472503662	8.30527950541065	292.235870361328	2.81588614193931e-05
43387	1.61093688011169	0	2.56096801757803	47.6566963195801	6.99771707099798	267.368896484375	2.1002604929284e-06
43388	1.995365858078	0	2.35430297851605	42.7916145324707	6.66346101284006	265.767852783203	8.30636458380872e-06
43389	2.35834169387817	0	1.85500488281201	21.3719711303711	6.44922686707376	267.817657470703	4.09821546377822e-06
43390	4.47435760498047	0	4.38027343750002	58.2990531921387	6.17914547056954	257.912414550781	0
43391	2.83220624923706	0	0.682977294922011	71.6073150634766	3.73417862113112	232.785125732422	0
43392	1.26189601421356	0	-2.10916748046895	65.5654907226562	3.7715550861227	238.786590576172	0
43393	1.2876660823822	0	-1.28739013671895	65.5953903198242	3.40876556503626	238.752731323242	0
43394	1.27911293506622	0	-1.96723022460895	61.3147583007812	3.56617125481981	247.952697753906	0
43395	1.4207546710968	0	-1.39670410156197	35.2131080627441	5.37508339096556	269.429443359375	1.72088145215336e-06
43396	1.05028235912323	0	-1.999029541016	58.0954475402832	4.60076088394193	243.142852783203	0
43397	1.038893699646	0	-2.64121093749998	56.5744247436523	3.56583176066907	243.736434936523	0
43398	1.55282664299011	0	-4.59836425781197	34.5852851867676	3.89655092946235	268.509918212891	1.81887268505913e-06
43399	3.35054016113281	0	-3.09418334960895	20.8224544525146	4.75465230761975	274.615539550781	1.08392891383523e-05
43400	2.88458967208862	0	-4.10260620117197	18.2676830291748	4.40388280472688	270.332794189453	1.65133153334156e-05
43401	5.28783464431763	0	-4.41660156249998	12.9718608856201	4.27052347628464	271.5078125	4.44308857873289e-05
43402	3.97481513023376	0	-4.44251098632799	11.752462387085	4.36566930334775	275.59228515625	4.58000431535767e-05
43403	1.33732640743256	0	-3.21796264648395	12.7372169494629	4.79721150292612	277.549224853516	2.33515392109338e-05
43404	5.04670667648315	0	-2.468756103516	16.0900611877441	5.02055362205813	274.306274414062	3.97174436430861e-05
43405	3.24147987365723	0	2.38594970703105	42.5502662658691	6.30912861936491	270.019104003906	2.76973130692366e-05
43406	2.31204652786255	0	0.575830078125023	34.4133796691895	5.57372630355954	257.218841552734	0
43407	1.8859955072403	0	-4.24619140624998	33.3444671630859	4.04672986319236	240.893005371094	0
43408	2.03918409347534	0	-4.85849609374998	41.4727973937988	3.87601487041639	231.834274291992	0
43409	2.26138377189636	0	-4.33664550781197	41.1008987426758	3.79603162087791	227.223861694336	0
43410	1.90751218795776	0	-6.826818847656	37.7515830993652	3.2813879072183	228.307601928711	0
43411	2.0698094367981	0	-7.48944702148395	37.4425735473633	3.15364687848139	225.507736206055	0
43412	1.41587543487549	0	-9.50250854492197	24.7351894378662	2.73536906846044	240.961456298828	1.10634856456373e-05
43413	1.98938202857971	0	-8.05536499023395	11.1050472259521	3.14679547960566	262.388061523438	5.08922352714258e-05
43414	1.23821008205414	0	-5.63571777343799	21.0788249969482	3.88229851430274	249.845550537109	3.42958704398672e-06
43415	1.76641821861267	0	-8.37869873046896	30.691743850708	3.12521063941229	232.804122924805	0
43416	1.47020471096039	0	-12.230169677734	25.1651229858398	2.36792572249778	240.270736694336	1.02443980015071e-06
43417	2.24212598800659	0	-6.615240478516	12.4608926773071	3.46520492970652	264.915283203125	1.810443791328e-05
43418	1.81902933120728	0	-4.40708007812498	26.7261791229248	4.10669213912809	254.256790161133	6.82525801999469e-06
43419	4.56460952758789	0	-0.552038574218955	8.845534324646	5.75154307004929	274.7705078125	5.95513322170719e-05
43420	1.65186738967896	0	-1.12311401367197	12.8211450576782	5.57799688743262	270.210968017578	9.24073699732414e-06
43421	1.79868566989899	0	-4.20905151367197	26.0427284240723	4.28569730208794	234.970657348633	0
43422	1.75501012802124	0	-8.98493041992197	21.1373348236084	2.91303635128919	237.51416015625	0
43423	2.22780060768127	0	0.338220214844	15.2910490036011	5.61531008052805	272.388854980469	2.01360156400672e-06
43424	3.17466425895691	0	1.09713134765605	20.4087352752686	5.25902683757733	250.428344726562	0
43425	1.85289216041565	0	-3.78415527343799	19.4720306396484	4.24849797296285	238.837432861328	0
43426	2.24981021881104	0	-4.06918945312498	15.6509380340576	4.18143825468424	248.273559570312	1.87872946197684e-05
43427	2.34164810180664	0	-0.490423583983954	10.4858961105347	5.37266862842056	260.472778320312	2.320528842069e-05
43428	3.73939394950867	0	-2.22614135742197	19.7835330963135	3.76826454927449	228.314346313477	0
43429	1.30015623569489	0	-6.72278442382799	8.153076171875	3.44514566349552	258.795745849609	1.34384966562114e-05
43430	3.48014140129089	0	2.212884521484	9.87043380737305	5.93691155435028	259.415283203125	2.61613422480878e-06
43431	2.29411697387695	0	-1.73700561523395	11.3341388702393	4.73119949218435	250.276840209961	1.46282950986966e-06
43432	2.05443024635315	0	-0.240270996093955	14.0836744308472	5.57133083599577	255.361190795898	5.08318104645392e-07
43433	3.1270580291748	0	4.05315551757803	9.91971874237061	6.83344380392746	272.511077880859	6.34021830592247e-07
43434	2.44325876235962	0	-0.477941894531	13.9572601318359	5.13010836575146	245.215591430664	2.29049091002606e-06
43435	3.45795083045959	0	1.52324829101605	13.3685894012451	5.66844565348145	252.042633056641	6.38204003027769e-06
43436	4.82154655456543	0	2.32320556640605	13.1875562667847	5.33266690835195	243.357040405273	1.54666458406104e-06
43437	4.20312166213989	0	0.216973876953034	14.1423711776733	4.46682207007215	232.140930175781	4.73971510928095e-07
43438	3.18662667274475	0	-2.54462280273395	14.0086994171143	4.02812177143595	227.169662475586	5.06317247881169e-07
43439	1.72380638122559	0	-10.098669433594	11.7100486755371	2.56438465430912	221.223846435547	0
43440	1.82925987243652	0	-14.109686279297	9.74849987030029	1.81495186612006	228.512481689453	0
43441	2.29973864555359	0	-13.141088867188	9.56691455841064	2.12398152214457	237.479446411133	0
43442	1.65755009651184	0	-14.175634765625	10.9494552612305	2.00627252794501	228.822418212891	0
43443	1.67016625404358	0	-16.816229248047	11.8913221359253	1.54933842298109	220.053314208984	0
43444	2.0165753364563	0	-14.216955566406	8.04307270050049	1.83746674329282	240.998001098633	8.33726213992728e-06
43445	3.07040429115295	0	-10.017309570312	7.33301639556885	2.78654305701578	253.693237304688	7.39727864937675e-06
43446	2.77967882156372	0	-11.477209472656	7.68041181564331	2.48252957794766	247.92155456543	3.67231551637006e-06
43447	1.24069404602051	0	-13.469976806641	9.23615169525146	2.09304412647042	237.17414855957	0
43448	1.3194876909256	0	-11.367529296875	5.25080394744873	2.51034726074144	254.025802612305	5.58222028404189e-06
43449	2.27776098251343	0	-12.861761474609	11.2850875854492	2.14741618108871	220.861572265625	0
43450	2.86645793914795	0	-7.46945800781197	10.0740261077881	3.03654681866673	227.148376464844	5.90226629052875e-07
43451	2.26401925086975	0	-6.03635253906197	10.7716436386108	3.43855436582807	224.476470947266	0
43452	1.61930799484253	0	-14.555181884766	9.46823024749756	1.89282470893982	225.837905883789	0
43453	1.32158994674683	0	-13.771429443359	8.91765594482422	1.86040109022618	230.262054443359	0
43454	1.55614328384399	0	-9.92532958984395	4.41170215606689	2.69398159997677	261.037078857422	1.57875810044869e-05
43455	1.43380057811737	0	-3.078863525391	3.79301977157593	4.83164562624982	272.954650878906	1.88362800044059e-05
43456	2.0083794593811	0	-1.19187011718799	3.9858820438385	5.57241167254148	274.590087890625	1.49191863682871e-05
43457	1.76061940193176	0	-1.82279052734395	7.82084131240845	5.24535977111539	263.139526367188	3.20639780208392e-06
43458	4.61039733886719	0	-0.481817626952989	3.8984706401825	5.65224661306083	274.558624267578	3.28823625750375e-05
43459	2.90946412086487	0	-0.682470703124977	6.47712659835815	5.52596076308533	265.101867675781	1.22142329120026e-05
43460	1.64202356338501	0	-3.65277709960895	5.4621729850769	4.50338061603036	257.516357421875	9.63767888606525e-06
43461	1.18507826328278	0	-6.30872192382799	6.97129154205322	3.78122262332276	253.584381103516	0
43462	1.67620456218719	0	-8.02292480468799	7.60669708251953	3.18632194969308	245.091537475586	1.17871902855566e-06
43463	1.78907775878906	0	-10.344763183594	5.57840490341187	2.61222789490503	245.027145385742	2.45568142215941e-06
43464	2.09772372245789	0	-14.797796630859	11.4073295593262	1.84748275940889	211.105239868164	0
43465	1.84544920921326	0	-19.664266967773	11.6506586074829	1.20862426571301	206.75895690918	0
43466	1.7053884267807	0	-20.551672363281	7.55838680267334	1.01599816720802	229.467163085938	1.08835714248319e-05
43467	1.57905232906342	0	-14.705511474609	5.47073698043823	1.82003772391505	251.919128417969	9.53018671781239e-06
43468	1.11176085472107	0	-9.25745239257799	5.83664798736572	2.97011959118719	257.849761962891	4.27174149485331e-06
43469	1.29843306541443	0	-10.68173828125	8.78095245361328	2.69445241144769	237.342895507812	0
43470	1.30124545097351	0	-13.925146484375	10.9072971343994	2.05805452255669	229.764373779297	0
43471	1.33080101013184	0	-15.865179443359	9.84988403320312	1.74579385547724	234.157257080078	0
43472	1.27695381641388	0	-13.056402587891	6.8372859954834	2.1835134817387	251.024688720703	0
43473	1.447136759758	0	-15.219519042969	11.6747817993164	1.83390985567118	227.925094604492	0
43474	2.35626602172852	0	-12.863989257812	13.762110710144	2.21697877562849	223.299606323242	0
43475	3.02443432807922	0	-5.36340942382799	12.7103509902954	3.59601302678392	243.175247192383	0
43476	3.33138298988342	0	-3.634436035156	15.8888397216797	3.54816159111543	224.518310546875	0
43477	2.60850524902344	0	-5.96112670898395	16.2177085876465	3.23775864008207	219.925338745117	0
43478	2.31293702125549	0	-9.69187011718799	16.2302055358887	2.81166494648175	222.935348510742	0
43479	2.46337914466858	0	-7.27341308593799	15.8375291824341	3.44499029538288	228.022323608398	0
43480	1.62069177627563	0	-7.73792114257799	15.3266458511353	3.37765421685808	235.411849975586	0
43481	1.02699327468872	0	-8.326330566406	9.28170299530029	3.17057463582838	253.006713867188	4.74517555125608e-07
43482	1.75185108184814	0	-8.23108520507799	10.4785814285278	3.23332370990601	256.620697021484	5.21441153169792e-06
43483	3.29255986213684	0	-7.021002197266	8.27764797210693	3.58585171646596	264.502136230469	1.11206888201802e-05
43484	5.07696294784546	0	-6.98905029296896	5.94021129608154	3.52276897989844	265.523376464844	2.35239834485886e-05
43485	2.25164794921875	0	-4.92679443359396	6.50676727294922	4.20933782735812	272.023040771484	1.99979250383977e-05
43486	1.73623013496399	0	-7.89508666992197	10.4567279815674	3.26353896248996	258.494842529297	5.72634891998153e-06
43487	1.18822300434113	0	-14.777502441406	13.1948232650757	1.86106048118676	237.643371582031	6.22190441390558e-07
43488	2.74426484107971	0	-13.916906738281	20.8866596221924	1.80687299935284	209.472763061523	0
43489	2.56447958946228	0	-12.609228515625	26.0821437835693	1.92439797489487	205.317718505859	0
43490	1.68697583675385	0	-16.541448974609	19.6555633544922	1.56571913649984	227.132125854492	0
43491	1.86221551895142	0	-12.827795410156	22.2392501831055	2.13874462914833	225.849075317383	6.48251380476317e-07
43492	1.91362226009369	0	-14.031958007812	9.55761814117432	1.98975972157898	246.568771362305	9.0751180121313e-06
43493	1.35727560520172	0	-14.711584472656	23.5645923614502	1.85488975296668	222.540664672852	1.28686729618089e-06
43494	1.9767199754715	0	-23.929632568359	30.7619514465332	0.791638952845345	196.121292114258	0
43495	2.23071265220642	0	-22.704138183594	30.5737075805664	0.939803226065037	199.852081298828	0
43496	2.47935128211975	0	-19.508337402344	32.0472450256348	1.24090447120462	201.297515869141	0
43497	2.03516316413879	0	-20.795874023438	33.8181686401367	1.09769985948729	200.243606567383	0
43498	1.80651319026947	0	-21.7095703125	32.2863998413086	0.995662935363095	205.152938842773	0
43499	1.77245318889618	0	-21.63307800293	25.7865295410156	1.01152653867448	217.448867797852	0
43500	1.47177577018738	0	-19.702642822266	28.2812404632568	1.22981619139711	220.668685913086	0
43501	1.34241473674774	0	-21.463583374023	34.849235534668	0.988469494053045	207.450149536133	0
43502	1.20180201530457	0	-20.894537353516	16.6907253265381	1.08075982862278	237.433486938477	1.96957787718727e-05
43503	1.61529159545898	0	-15.618353271484	2.33861684799194	1.74917924736522	249.42643737793	5.08454266107744e-05
43504	0.906122446060181	0	-13.316900634766	10.5032520294189	2.06559116640509	252.673812866211	4.27197139490292e-06
43505	0.96729964017868	0	-11.763189697266	22.0477886199951	2.21293921068589	249.526123046875	0
43506	1.55280876159668	0	-9.61957397460895	4.96536350250244	2.87568845296796	260.682983398438	1.44293618278526e-05
43507	1.78415668010712	0	-5.844488525391	33.9437789916992	3.51007089665751	257.026672363281	0
43508	2.69970035552979	0	-3.21600952148395	8.69428825378418	4.23708079921831	257.658203125	1.3306279369216e-05
43509	2.2446722984314	0	-4.32028808593799	52.1194343566895	3.67494675355415	226.240188598633	0
43510	1.26571214199066	0	-9.66181030273395	52.2372360229492	2.64312382713978	224.126480102539	0
43511	1.45175337791443	0	-9.90549316406197	30.1293716430664	2.68099571857189	251.938186645508	0
43512	1.6273729801178	0	-6.62799682617197	22.6125869750977	3.52265132406892	258.838470458984	0
43513	1.22498381137848	0	-7.77069702148395	44.1764030456543	3.19130650755685	242.543899536133	0
43514	1.31145036220551	0	-7.96790161132799	45.8721122741699	3.11722676915651	241.987213134766	0
43515	1.295365691185	0	-9.03192749023395	50.7619857788086	2.77927314497724	234.836959838867	0
43516	1.26478910446167	0	-10.520880126953	58.4104156494141	2.2480743532794	228.43994140625	0
43517	1.27167963981628	0	-12.07236328125	62.1890983581543	1.78736354085609	225.374877929688	0
43518	1.51828896999359	0	-13.437689208984	62.8802947998047	1.6683991991521	225.229629516602	0
43519	1.66582417488098	0	-12.778875732422	53.2219085693359	1.77421709291487	223.590194702148	0
43520	1.86450934410095	0	-8.04270019531197	69.54052734375	2.79836449163445	222.401947021484	0
43521	3.57799744606018	0	-5.26495971679697	64.2143173217773	3.06975672191679	229.754867553711	0
43522	3.12155437469482	0	-4.97638549804697	69.3114776611328	3.03331926964646	226.43327331543	0
43523	4.15928792953491	0	-1.42429199218799	90.3589630126953	3.5581987832462	225.416000366211	0
