wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,par_id
1.0891,0.0092762,0.84333,p02811
1.0161,0.0055376,0.71007,p02812
1.0437,0.0015274,0.18524,p02813
1.1,0.0080834,0.67397,p02814
0.86465,0.0060863,0.39379,p02815
1.0938,0.0066269,0.62007,p02816
1.0285,0.0046226,0.17933,p02817
1.1974,0.00051418,0.42998,p02818
0.96332,0.0016318,0.44128,p02819
0.9767,0.004086,0.30122,p02820
1.0613,0.0066037,0.33927,p02821
0.90006,0.00071664,0.41591,p02822
0.94208,0.0010385,0.31654,p02823
1.0427,0.0036042,0.32712,p02824
1.0176,0.0042231,0.17704,p02825
1.0606,0.003396,0.65761,p02826
0.91057,0.0070904,0.69908,p02827
1.0109,0.006954,0.57031,p02828
0.96287,0.004066,0.38121,p02829
0.99174,0.0020422,0.89027,p02830
1.0743,0.0072599,0.58374,p02831
0.85704,0.0015042,0.37871,p02832
1.0839,0.0017773,0.51484,p02833
0.86552,0.0043012,0.2102,p02834
0.88169,0.0088371,0.26586,p02835
0.81226,0.0087978,0.39906,p02836
0.96563,0.0084352,0.24849,p02837
1.0315,0.0099808,0.66848,p02838
0.84911,0.0050616,0.50811,p02839
1.0119,0.0067885,0.18572,p02840
0.9333,0.0086859,0.51078,p02841
0.91557,0.0036913,0.39112,p02842
1.0339,0.0084733,0.87423,p02843
0.8601,0.009281,0.80399,p02844
0.81884,0.0023518,0.37008,p02845
1.0875,0.00683,0.47871,p02846
0.84197,0.0011321,0.56516,p02847
0.94242,0.00098881,0.70246,p02848
0.99081,0.0068334,0.50569,p02849
0.86161,0.0024119,0.76291,p02850
1.1168,0.0099495,0.41114,p02851
1.0728,0.0026571,0.15657,p02852
1.1271,0.0032288,0.12952,p02853
0.85385,0.009755,0.79652,p02854
1.0956,0.0067455,0.36267,p02855
0.9337,5.5047e-05,0.13954,p02856
1.089,0.0019863,0.6779,p02857
1.0374,0.0028736,0.50753,p02858
1.1677,0.0018848,0.66693,p02859
0.94719,0.0062861,0.23524,p02860
0.91315,0.009223,0.54399,p02861
0.96424,0.0094996,0.35181,p02862
1.0137,0.0017543,0.29142,p02863
1.1383,0.0087946,0.43806,p02864
0.98037,0.0032818,0.42048,p02865
1.1006,0.0034184,0.60259,p02866
0.85625,0.0092104,0.24288,p02867
1.0392,0.0032849,0.12531,p02868
1.1683,0.0055187,0.50215,p02869
1.0533,0.0098476,0.47844,p02870
1.0874,0.0058222,0.40821,p02871
0.92384,0.009907,0.48925,p02872
0.86853,0.0035967,0.4028,p02873
0.96246,0.0042785,0.43694,p02874
0.91519,0.0074103,0.72326,p02875
0.80931,0.0020042,0.18328,p02876
1.1156,0.0019606,0.60762,p02877
0.94066,0.0048055,0.76916,p02878
0.9405,0.0097226,0.74147,p02879
0.85663,0.0054582,0.52662,p02880
0.86944,0.0056383,0.74483,p02881
0.89936,0.0043348,0.1069,p02882
1.0656,0.0060514,0.86816,p02883
1.1913,0.0048758,0.14642,p02884
1.1963,0.0067387,0.61526,p02885
0.93947,0.0042996,0.58538,p02886
1.0997,0.0085589,0.52461,p02887
0.84125,0.0078946,0.12378,p02888
1.0335,0.0079939,0.76594,p02889
1.1706,0.0082218,0.24236,p02890
0.83029,0.0072816,0.21431,p02891
0.81469,0.0065636,0.17583,p02892
0.99606,0.0062697,0.51439,p02893
1.1041,0.0069989,0.72866,p02894
1.1358,0.0014731,0.76823,p02895
1.1099,0.003632,0.50038,p02896
1.1104,0.0025512,0.38404,p02897
1.1087,0.0063256,0.5822,p02898
1.0951,0.0043366,0.86721,p02899
1.1412,0.0077551,0.36898,p02900
1.1596,0.0022857,0.45595,p02901
0.94698,0.0056406,0.84143,p02902
1.0634,0.0075121,0.64514,p02903
1.0144,0.0054106,0.71868,p02904
0.82428,0.00061588,0.21805,p02905
1.1515,0.009165,0.27063,p02906
1.1131,0.0040832,0.66746,p02907
1.1419,0.004215,0.88801,p02908
0.85297,0.0028324,0.28185,p02909
0.99203,0.0035684,0.7098,p02910
1.0708,0.004922,0.38011,p02911
1.0211,0.0011102,0.65114,p02912
0.89578,0.0012358,0.83962,p02913
1.1162,0.0069713,0.67191,p02914
1.1959,0.0020324,0.88994,p02915
0.84492,0.0013469,0.26031,p02916
1.1667,0.0080386,0.78696,p02917
1.0221,0.0032469,0.81021,p02918
1.0544,0.0096037,0.56488,p02919
1.1397,0.0097355,0.18308,p02920
0.86567,0.0035085,0.79443,p02921
1.1384,0.0093244,0.87085,p02922
0.9705,0.00064433,0.89328,p02923
1.1365,0.0079826,0.17844,p02924
0.89629,0.0052538,0.83351,p02925
1.0481,0.0041363,0.88351,p02926
0.9986,0.0094625,0.29532,p02927
1.0972,0.0078689,0.15426,p02928
0.83234,0.0078281,0.22033,p02929
1.1677,0.0028886,0.51706,p02930
1.055,0.0060483,0.62088,p02931
0.83409,0.00048027,0.4839,p02932
1.0201,0.0060742,0.14455,p02933
0.81984,0.00042287,0.64673,p02934
0.8708,0.0070347,0.82471,p02935
0.92936,0.0018194,0.40955,p02936
1.0601,0.0072863,0.60406,p02937
1.0995,0.0058511,0.85724,p02938
1.026,0.0083714,0.55008,p02939
0.91441,0.0097491,0.56897,p02940
0.92119,0.0012021,0.37283,p02941
0.98008,0.0046006,0.74416,p02942
0.89315,0.00091311,0.80865,p02943
1.0064,0.0014559,0.13923,p02944
1.0673,0.0053721,0.894,p02945
0.94539,0.0058548,0.69891,p02946
0.88092,0.0044018,0.30279,p02947
0.90964,0.0028093,0.56586,p02948
1.0367,0.0048792,0.77045,p02949
1.0499,0.0029017,0.2026,p02950
0.92713,0.0073784,0.37627,p02951
1.173,0.0076099,0.81277,p02952
0.99949,0.00079949,0.13223,p02953
1.0382,0.0048251,0.58329,p02954
1.0682,0.008249,0.19444,p02955
1.1702,0.0040437,0.14002,p02956
0.84519,0.0040125,0.18147,p02957
0.83519,0.00032118,0.71954,p02958
0.81742,0.0097563,0.51149,p02959
1.1568,0.00014931,0.3007,p02960
0.82037,0.0041819,0.48523,p02961
0.80839,0.0083217,0.63207,p02962
0.90097,0.0082777,0.86115,p02963
1.1031,0.0067401,0.38426,p02964
1.147,0.0063799,0.76086,p02965
0.97792,0.00071506,0.82483,p02966
1.16,0.00033801,0.80164,p02967
1.0679,0.0015651,0.10338,p02968
0.94329,0.00095769,0.23743,p02969
0.99994,3.7889e-05,0.59206,p02970
0.92038,0.0074686,0.67477,p02971
1.1943,0.0018061,0.56992,p02972
0.98493,0.0047207,0.59019,p02973
0.95115,0.0035774,0.56184,p02974
1.0976,0.0035462,0.66185,p02975
0.93585,0.0013369,0.65918,p02976
1.1198,0.0017956,0.22733,p02977
0.86804,0.0016194,0.45206,p02978
1.0822,0.0074136,0.86739,p02979
0.84655,0.0037069,0.52202,p02980
1.0637,0.0079965,0.19376,p02981
0.85016,0.0018174,0.75886,p02982
1.1993,0.0013887,0.47134,p02983
1.1633,0.0027178,0.81407,p02984
1.0056,0.0014456,0.53359,p02985
0.90091,0.0098437,0.59937,p02986
1.1833,0.000899,0.56656,p02987
0.89875,0.002506,0.88241,p02988
0.9515,0.0029551,0.4221,p02989
1.1166,0.0043965,0.13694,p02990
1.108,0.0083729,0.15814,p02991
1.0621,0.0064032,0.61009,p02992
1.109,0.0088888,0.51688,p02993
1.0493,0.0076504,0.35831,p02994
0.98226,0.0065422,0.87181,p02995
1.1937,0.0089625,0.51332,p02996
0.80318,0.003368,0.38155,p02997
1.1443,0.00055721,0.39981,p02998
0.98715,0.0023748,0.7029,p02999
1.1021,0.0089312,0.50666,p03000
0.8915,0.0049401,0.43943,p03001
1.1309,0.0052028,0.3242,p03002
0.85569,0.0063213,0.22608,p03003
0.90676,0.0079172,0.26279,p03004
1.1088,0.0067577,0.35977,p03005
0.90743,0.0034237,0.50144,p03006
1.1307,0.0012783,0.55747,p03007
1.1324,0.0051672,0.57537,p03008
0.8659,0.0086344,0.14838,p03009
1.0959,0.0059438,0.34102,p03010
1.1715,0.0012832,0.67025,p03011
1.1788,0.0086974,0.85932,p03012
1.1363,0.0014102,0.75273,p03013
0.82183,0.0029942,0.61446,p03014
0.93997,0.004377,0.70385,p03015
0.97318,0.0011933,0.45795,p03016
1.025,0.0072737,0.79562,p03017
1.0776,0.0046594,0.53956,p03018
1.154,0.0014068,0.18677,p03019
0.89413,0.0073596,0.67231,p03020
1.0017,0.005038,0.64585,p03021
1.18,0.00027866,0.55613,p03022
1.158,0.0079109,0.43449,p03023
1.176,0.0074254,0.84688,p03024
0.8742,0.0056482,0.81465,p03025
0.87341,0.0061237,0.83788,p03026
1.0717,6.3332e-05,0.84379,p03027
0.92734,0.0069302,0.78097,p03028
0.97992,0.0030808,0.18114,p03029
1.1613,0.0076397,0.35405,p03030
1.1247,0.0077392,0.46003,p03031
1.1834,0.0060529,0.80449,p03032
0.94724,0.0082683,0.2479,p03033
1.148,0.0031143,0.24041,p03034
1.1771,0.0015404,0.73675,p03035
0.83629,0.004448,0.35298,p03036
0.87397,0.0023949,0.80749,p03037
0.99925,0.00057828,0.78032,p03038
1.0862,0.0016955,0.86702,p03039
0.98882,0.0083565,0.78038,p03040
0.85906,0.0089195,0.591,p03041
1.0301,0.0075157,0.45073,p03042
1.0705,0.0075702,0.26124,p03043
0.90615,0.0065693,0.25459,p03044
0.87063,0.0095795,0.602,p03045
0.82219,0.0012917,0.75119,p03046
1.1241,0.0045776,0.15156,p03047
0.93814,0.0058471,0.4949,p03048
0.86178,0.0034947,0.12197,p03049
1.0979,0.00062295,0.85178,p03050
1.059,0.0060169,0.30009,p03051
0.93769,0.0079941,0.17966,p03052
1.0981,0.0033448,0.11904,p03053
0.94311,0.0093993,0.75497,p03054
0.94023,0.0017848,0.70798,p03055
0.83294,0.0043642,0.4898,p03056
1.0884,0.0083798,0.37849,p03057
1.0503,0.00042526,0.47005,p03058
1.126,0.0098484,0.7903,p03059
0.80213,0.0095611,0.11885,p03060
0.94462,0.0065983,0.22468,p03061
0.99774,0.0062929,0.29304,p03062
0.99106,0.0018594,0.61704,p03063
0.82681,0.0051638,0.82149,p03064
1.0274,0.0068879,0.24994,p03065
1.104,0.0037121,0.62886,p03066
0.942,0.0039097,0.62241,p03067
1.139,0.0044293,0.22618,p03068
0.93768,0.0074445,0.37322,p03069
0.90767,0.0023434,0.43999,p03070
1.1894,0.0035424,0.11322,p03071
1.1393,0.0071536,0.46857,p03072
1.0311,0.0041058,0.52952,p03073
1.1918,0.009677,0.62297,p03074
0.80396,0.0049885,0.1956,p03075
1.0701,0.0099743,0.21411,p03076
0.99319,0.0002589,0.75708,p03077
1.1984,0.0086588,0.74204,p03078
1.1792,0.0090889,0.78057,p03079
1.0665,0.0082082,0.23613,p03080
1.085,0.0094953,0.80559,p03081
0.93216,0.0094649,0.48463,p03082
0.90949,0.0061734,0.78679,p03083
0.82306,0.0090069,0.31219,p03084
1.1098,0.0081725,0.71934,p03085
0.92213,0.0054612,0.34839,p03086
0.95198,0.0030795,0.82275,p03087
0.98121,0.0016887,0.26242,p03088
0.94313,0.0057448,0.62928,p03089
1.0377,0.0038172,0.71189,p03090
0.85243,0.0070294,0.22312,p03091
0.93938,0.0041916,0.5817,p03092
0.85529,0.0088608,0.26049,p03093
0.84624,0.0066164,0.26953,p03094
0.9539,0.0021526,0.8108,p03095
1.0202,0.0014664,0.75869,p03096
0.94711,0.0046048,0.39623,p03097
1.1238,0.0049731,0.40149,p03098
0.88366,0.0048354,0.54324,p03099
1.074,0.0066325,0.87832,p03100
0.84828,0.0057892,0.29787,p03101
0.96772,0.0046515,0.58491,p03102
0.97715,0.0023921,0.85871,p03103
0.80738,0.0093725,0.82444,p03104
1.1445,0.0046169,0.33517,p03105
1.171,0.00023873,0.50925,p03106
0.99146,0.0050848,0.11393,p03107
0.94766,0.0055135,0.42123,p03108
0.83928,0.0011166,0.17786,p03109
1.0772,0.0067072,0.14937,p03110
1.0867,0.004556,0.87311,p03111
0.83787,0.0025759,0.42508,p03112
1.1787,0.0029397,0.70121,p03113
0.85063,0.0024322,0.76518,p03114
1.0531,0.008148,0.54639,p03115
1.1782,0.0091206,0.80258,p03116
0.81214,0.0027191,0.51592,p03117
1.0399,0.0026133,0.30778,p03118
1.005,0.0080976,0.61081,p03119
0.95461,0.0084326,0.86131,p03120
0.98841,0.0023741,0.79626,p03121
1.1571,0.0011546,0.60826,p03122
0.83389,0.0018992,0.32349,p03123
1.0153,0.008665,0.57984,p03124
1.0303,0.0062714,0.89653,p03125
1.0847,0.004619,0.26489,p03126
1.0275,0.0025391,0.22832,p03127
1.1804,0.0061357,0.67808,p03128
0.93138,0.0068236,0.38377,p03129
0.91648,0.0052088,0.82692,p03130
0.92107,0.0089963,0.13326,p03131
0.82208,0.00027582,0.53762,p03132
0.98062,0.00096409,0.11987,p03133
0.9031,0.0094427,0.47522,p03134
0.91626,0.0062225,0.36123,p03135
0.82005,0.0096095,0.63517,p03136
1.0988,0.005499,0.78794,p03137
1.168,0.00054251,0.37034,p03138
1.0038,0.0083469,0.51735,p03139
0.90646,0.0028719,0.71249,p03140
1.056,0.0055054,0.31536,p03141
0.87716,0.0011606,0.75043,p03142
1.0196,0.0072372,0.45993,p03143
1.0898,0.00034685,0.36001,p03144
0.9386,0.0022016,0.69667,p03145
1.0677,0.00054434,0.39516,p03146
0.94942,0.0038946,0.77056,p03147
0.94839,0.0074152,0.35464,p03148
0.9792,0.0019564,0.42193,p03149
1.0333,0.002975,0.23323,p03150
0.81993,0.0026033,0.85874,p03151
0.95921,0.005535,0.21334,p03152
1.0853,0.0028242,0.37787,p03153
0.8039,0.0040404,0.67119,p03154
1.1424,0.00033052,0.89841,p03155
1.0532,0.0066661,0.47627,p03156
0.85544,0.0098952,0.5324,p03157
1.0406,0.008676,0.2338,p03158
0.93703,0.0032345,0.8066,p03159
0.94608,0.0017513,0.32828,p03160
1.1217,0.0078623,0.18937,p03161
1.0756,0.0010701,0.87639,p03162
0.9937,0.0092288,0.851,p03163
1.0269,0.008516,0.79217,p03164
1.0239,0.0082965,0.7247,p03165
1.0778,0.0055145,0.51559,p03166
1.0472,0.0091766,0.38709,p03167
0.80454,0.0022819,0.832,p03168
1.1955,0.0026954,0.37681,p03169
0.8989,0.0079159,0.13453,p03170
0.95984,0.0048996,0.85206,p03171
0.80968,0.0036868,0.70748,p03172
0.89441,0.0042912,0.27411,p03173
0.98592,0.00036101,0.59558,p03174
0.80101,0.0015464,0.2513,p03175
0.84853,0.0051776,0.18832,p03176
1.1223,0.00070903,0.27663,p03177
0.94348,0.0045788,0.85805,p03178
0.88071,0.0035983,0.76105,p03179
1.1765,0.0092435,0.32207,p03180
1.0903,0.006001,0.43971,p03181
1.1415,0.0029655,0.11427,p03182
0.80372,0.009382,0.47094,p03183
1.0123,0.0095919,0.14072,p03184
1.1057,0.00096072,0.35956,p03185
1.1879,0.0098724,0.28134,p03186
1.0408,0.0085244,0.21646,p03187
0.91001,0.0065056,0.70776,p03188
1.0022,0.0032533,0.50441,p03189
0.82505,0.000819,0.4727,p03190
1.1427,0.0098658,0.40967,p03191
0.83821,0.0034004,0.15477,p03192
0.91986,0.0031339,0.24195,p03193
0.89657,0.0045587,0.15519,p03194
0.83866,0.0019736,0.21304,p03195
1.1144,0.0045572,0.79997,p03196
0.81616,0.0062,0.41184,p03197
0.86688,0.0085196,0.5403,p03198
0.89594,0.0073395,0.72539,p03199
1.0955,0.0058587,0.78907,p03200
0.93314,0.0023857,0.25971,p03201
0.88503,0.0070259,0.75889,p03202
1.1062,0.0082039,0.73604,p03203
0.87215,0.0069525,0.734,p03204
0.91577,0.0063513,0.82141,p03205
1.1429,0.0074952,0.64162,p03206
1.0175,0.0090237,0.62079,p03207
1.0301,0.0057375,0.43062,p03208
0.86797,0.00030431,0.84165,p03209
0.88566,0.0038739,0.697,p03210
1.0517,0.0093091,0.61313,p03211
0.80719,0.0079094,0.22227,p03212
1.1621,0.0017693,0.26164,p03213
1.1753,0.0015436,0.36606,p03214
0.94219,0.0064146,0.38267,p03215
0.90672,0.0071866,0.69049,p03216
1.1379,0.0063445,0.1003,p03217
1.1707,0.0021583,0.22742,p03218
0.97463,0.0029965,0.26185,p03219
1.1346,0.0046902,0.24564,p03220
1.1735,0.0026627,0.86815,p03221
0.80626,0.0027248,0.77274,p03222
0.94632,0.0033852,0.2532,p03223
0.89906,0.0075194,0.12872,p03224
1.1025,0.0098926,0.1729,p03225
1.0297,0.0098419,0.88385,p03226
0.8402,0.0048292,0.41405,p03227
0.92504,0.0019263,0.77406,p03228
1.1154,0.0054805,0.46137,p03229
0.89923,0.0091509,0.39966,p03230
1.0309,0.009534,0.10543,p03231
1.1842,0.0023676,0.72816,p03232
0.85647,0.0026831,0.77287,p03233
0.81497,0.0059321,0.49274,p03234
0.91976,0.0085298,0.54816,p03235
0.92251,0.0029985,0.80362,p03236
0.87817,0.0020282,0.3968,p03237
1.1357,0.00034396,0.60502,p03238
0.88775,0.0010227,0.5293,p03239
0.94041,0.0074087,0.87205,p03240
1.0099,0.0079489,0.32228,p03241
1.0953,0.0069568,0.69526,p03242
0.88892,0.001768,0.54138,p03243
0.84847,0.0010121,0.66686,p03244
0.98193,0.0096703,0.19824,p03245
0.93241,0.0010029,0.87924,p03246
0.93606,0.0033571,0.48346,p03247
0.95363,0.0098542,0.49625,p03248
0.87879,0.0096267,0.25707,p03249
0.88046,0.0079235,0.51068,p03250
1.1101,0.0051733,0.74707,p03251
1.0756,0.0034612,0.6306,p03252
0.88284,0.0022031,0.36451,p03253
0.86778,0.0017904,0.22351,p03254
1.1523,0.000194,0.6386,p03255
0.92926,0.0060584,0.30678,p03256
1.1269,0.0086194,0.16885,p03257
1.0263,0.0011972,0.54455,p03258
0.9292,0.0060774,0.69016,p03259
1.0522,0.0011693,0.47792,p03260
1.1684,0.0052864,0.10194,p03261
0.97676,0.00083891,0.38821,p03262
0.9595,0.0089112,0.34315,p03263
1.0998,0.0024374,0.79881,p03264
1.008,0.0075595,0.46908,p03265
1.1188,0.0076922,0.20563,p03266
1.1255,0.0098377,0.79507,p03267
0.84167,0.0046603,0.45763,p03268
1.0552,0.0071615,0.47519,p03269
0.98855,0.0077855,0.55559,p03270
1.1756,0.005226,0.75001,p03271
0.97371,0.0095775,0.77921,p03272
1.0433,0.007943,0.50521,p03273
0.94453,0.0019854,0.53892,p03274
1.0753,0.0058086,0.18658,p03275
0.88137,0.0084876,0.18799,p03276
1.1422,0.0089123,0.83453,p03277
1.0809,0.0051819,0.31387,p03278
1.0666,0.0053994,0.61548,p03279
0.98183,0.0098035,0.76452,p03280
0.88374,0.0027748,0.77228,p03281
0.90336,0.0045842,0.50508,p03282
1.1434,0.0086159,0.68171,p03283
0.97488,0.00045873,0.17694,p03284
1.1294,0.0026148,0.49582,p03285
1.0592,6.6689e-05,0.11249,p03286
0.98938,0.0034841,0.46427,p03287
1.1322,0.0088912,0.10614,p03288
0.97181,0.0091125,0.2124,p03289
0.88289,0.0069955,0.6605,p03290
0.96599,0.005882,0.25716,p03291
0.92376,0.0063117,0.50879,p03292
1.1615,0.0013255,0.55531,p03293
1.0499,0.0057406,0.27952,p03294
0.82083,0.00406,0.83431,p03295
0.83439,0.0029074,0.31992,p03296
0.87318,0.0074004,0.67656,p03297
0.80267,0.008827,0.80856,p03298
0.91875,0.0022181,0.53904,p03299
0.83693,0.0040622,0.32508,p03300
0.9918,0.0048771,0.61486,p03301
0.9262,0.0027065,0.18271,p03302
1.0072,0.0087746,0.51609,p03303
0.85146,0.0032633,0.36278,p03304
0.95485,0.0071959,0.46107,p03305
0.8259,0.0095383,0.73146,p03306
0.99814,0.0095639,0.5548,p03307
1.0296,0.0067255,0.7212,p03308
1.1928,0.00049253,0.85624,p03309
1.1143,0.0032909,0.50112,p03310
0.81101,0.00513,0.80706,p03311
1.072,0.0034728,0.4477,p03312
0.97777,0.0093045,0.61746,p03313
0.87468,0.0069766,0.77428,p03314
0.87592,0.0059586,0.25669,p03315
0.81365,0.0081623,0.74896,p03316
1.1696,0.0060712,0.42069,p03317
1.1148,0.001046,0.671,p03318
1.0319,0.00073667,0.61593,p03319
0.80052,0.0054322,0.85259,p03320
0.90879,0.0085164,0.19968,p03321
1.0573,0.00014585,0.60491,p03322
0.81312,0.0039451,0.29405,p03323
1.1808,0.0095979,0.70104,p03324
1.19,0.0028314,0.77727,p03325
0.82555,0.0098237,0.88448,p03326
1.1847,0.0039364,0.40664,p03327
1.0523,0.0089142,0.6673,p03328
1.0223,0.0079244,0.53605,p03329
0.93758,0.0092657,0.28487,p03330
1.1296,0.0081158,0.71457,p03331
0.99623,0.0088828,0.7089,p03332
1.1385,0.002366,0.20177,p03333
0.98615,0.00083224,0.58608,p03334
1.1227,0.0044859,0.69734,p03335
0.97592,0.0063408,0.67601,p03336
1.0057,0.0014969,0.22187,p03337
1.0895,0.0013787,0.14811,p03338
1.0749,0.0043698,0.29794,p03339
1.0011,0.0018914,0.57418,p03340
0.83704,0.0096322,0.56066,p03341
1.1933,0.0022712,0.46665,p03342
0.88559,0.0079376,0.44176,p03343
1.0568,0.0019544,0.7975,p03344
0.867,0.0022388,0.34144,p03345
0.94406,0.0046155,0.6546,p03346
1.0455,0.0050574,0.16765,p03347
1.0213,0.0053576,0.4501,p03348
1.1662,0.0050134,0.32468,p03349
0.84646,0.0020202,0.71739,p03350
1.0603,0.00631,0.43555,p03351
0.84503,0.0089659,0.4235,p03352
0.85723,0.0053204,0.4505,p03353
1.1134,0.0016142,0.64394,p03354
0.97539,0.0020094,0.83536,p03355
1.0052,0.0027831,0.32519,p03356
0.81408,0.0090947,0.74217,p03357
1.0513,0.0034293,0.18109,p03358
1.0794,0.0037205,0.49405,p03359
1.0605,0.00026528,0.12192,p03360
1.0818,0.0054274,0.51622,p03361
0.88403,0.0036165,0.3124,p03362
1.1666,0.0045871,0.21255,p03363
0.99133,0.0064136,0.7913,p03364
1.0917,0.0021425,0.56742,p03365
1.0122,0.0051512,0.82863,p03366
1.179,0.0032692,0.34785,p03367
1.0439,0.0073447,0.43256,p03368
1.1397,0.0065851,0.65903,p03369
0.91406,0.0015357,0.24515,p03370
1.1512,0.0093699,0.6122,p03371
0.93006,0.0065904,0.24248,p03372
0.84297,0.001043,0.23118,p03373
0.93349,0.0050942,0.24611,p03374
0.91983,0.0026053,0.10115,p03375
0.97807,0.002535,0.22966,p03376
1.1847,0.0031619,0.21574,p03377
1.1128,0.0070145,0.22426,p03378
0.91868,0.00018713,0.23897,p03379
0.96367,0.00012323,0.41134,p03380
1.1001,0.00776,0.21949,p03381
1.1575,0.0024483,0.62615,p03382
1.1199,0.0041747,0.31479,p03383
1.0672,0.00032662,0.26928,p03384
1.0345,0.0099875,0.64127,p03385
1.0973,0.00085313,0.61776,p03386
0.83066,0.00021043,0.38098,p03387
0.80623,0.0089049,0.13524,p03388
0.92156,0.0057637,0.13034,p03389
1.1822,0.0058201,0.55622,p03390
1.0414,0.0006882,0.74344,p03391
1.0326,0.0076981,0.46083,p03392
0.93914,0.0023698,0.53457,p03393
1.1449,0.00098794,0.72401,p03394
1.0995,0.0039407,0.7131,p03395
0.8769,0.0061116,0.32963,p03396
0.82282,0.0014396,0.52178,p03397
1.1983,0.0057526,0.43167,p03398
0.83568,0.00057111,0.35641,p03399
0.8395,0.0041081,0.54851,p03400
1.1606,0.0030146,0.17628,p03401
1.0131,0.0022985,0.1404,p03402
1.1888,0.0021578,0.76861,p03403
0.80989,0.0077144,0.59713,p03404
1.1262,0.0052952,0.52577,p03405
0.88409,0.0022498,0.27529,p03406
1.0369,0.00015849,0.33402,p03407
1.1375,0.0070837,0.24145,p03408
0.88382,0.0017869,0.11847,p03409
0.93573,0.00077839,0.24489,p03410
0.97957,0.0030562,0.83169,p03411
0.95879,0.0025633,0.773,p03412
1.1207,0.0013869,0.19212,p03413
0.91187,0.0064751,0.46892,p03414
0.84656,0.0055267,0.1538,p03415
1.0876,0.0084189,0.80882,p03416
1.1215,0.0082609,0.25017,p03417
1.0842,0.0049674,0.57906,p03418
1.197,0.0030495,0.83484,p03419
0.91418,0.001937,0.62707,p03420
1.1201,0.0041628,0.83972,p03421
1.0956,0.0087591,0.85633,p03422
0.91804,0.0013711,0.70345,p03423
0.96299,0.0077171,0.19993,p03424
1.042,0.0093345,0.74795,p03425
1.1095,0.0023253,0.42781,p03426
0.87013,0.0084473,0.47112,p03427
0.83891,0.0036402,0.43669,p03428
1.1781,0.0075881,0.39503,p03429
0.8106,0.0063125,0.49897,p03430
0.89541,0.0081415,0.78457,p03431
0.95881,0.0090562,0.47389,p03432
1.099,0.0002764,0.34932,p03433
0.90574,0.0015868,0.79977,p03434
1.1331,0.0021668,0.77697,p03435
1.0783,0.0042322,0.4832,p03436
0.96553,0.0049242,0.68677,p03437
1.0508,0.0055847,0.11535,p03438
0.89022,0.0090254,0.52545,p03439
0.88853,0.005582,0.87866,p03440
0.8134,0.0021778,0.13997,p03441
1.1326,0.0010141,0.68318,p03442
0.86394,0.0052901,0.28523,p03443
1.1871,9.8469e-05,0.84022,p03444
0.83609,0.00064194,0.20465,p03445
0.9816,0.0032022,0.63606,p03446
0.90445,0.0071199,0.39447,p03447
1.1849,0.0044001,0.2207,p03448
0.98745,0.0071291,0.37565,p03449
1.1429,0.0051659,0.51841,p03450
0.97249,0.00017778,0.21628,p03451
0.99198,0.0046679,0.66817,p03452
1.0125,0.0092866,0.28673,p03453
1.0768,0.0073167,0.24847,p03454
0.9389,0.0046572,0.65946,p03455
1.106,0.0058061,0.49811,p03456
1.0622,0.0071753,0.10321,p03457
1.0302,0.0028406,0.835,p03458
0.87035,0.0006114,0.35039,p03459
0.99803,0.0072767,0.25662,p03460
0.95337,0.0015802,0.38793,p03461
0.98992,0.0050679,0.64647,p03462
0.93279,0.0072905,0.62349,p03463
0.98369,0.0062248,0.24625,p03464
0.92095,0.0052626,0.75441,p03465
1.1208,0.0045927,0.62478,p03466
0.86027,0.0079478,0.22553,p03467
0.95018,0.0024656,0.84032,p03468
0.86048,0.0047796,0.87669,p03469
1.1024,0.0026186,0.53188,p03470
1.1649,0.0046946,0.51007,p03471
1.0788,0.0095926,0.87715,p03472
0.91204,0.0070803,0.12013,p03473
1.0139,0.009902,0.16209,p03474
0.98981,0.008463,0.39551,p03475
0.81093,0.0021743,0.84483,p03476
1.0201,0.0075081,0.10924,p03477
0.9266,0.0063152,0.51772,p03478
1.0241,0.0034177,0.60326,p03479
0.98345,0.0079351,0.18408,p03480
1.101,0.0098987,0.47877,p03481
0.82049,0.0014325,0.67516,p03482
1.1835,0.0066538,0.6983,p03483
0.90908,0.0026894,0.62592,p03484
0.99262,0.0068277,0.30511,p03485
0.85882,0.0098627,0.46595,p03486
1.0582,0.0058174,0.78976,p03487
0.81447,0.0061447,0.35142,p03488
1.018,8.0239e-05,0.75289,p03489
0.94856,0.00024031,0.52172,p03490
1.1578,0.0021614,0.21127,p03491
1.0616,0.0096416,0.39028,p03492
0.92537,0.0083,0.68195,p03493
1.0586,0.0084397,0.33211,p03494
0.83992,0.0033347,0.88595,p03495
1.0188,0.00043658,0.88041,p03496
1.0124,0.0093556,0.81718,p03497
1.1392,0.0062379,0.29561,p03498
0.87812,0.0060547,0.34961,p03499
1.1835,0.0083482,0.39306,p03500
1.0901,0.0042469,0.82031,p03501
1.0935,0.006186,0.80519,p03502
1.1739,0.0079608,0.30304,p03503
1.1461,0.0052286,0.3447,p03504
1.1438,0.0063371,0.22692,p03505
0.85283,0.0099927,0.84393,p03506
1.1128,0.0047653,0.55088,p03507
0.99971,0.0089816,0.29057,p03508
0.95498,0.0031881,0.57617,p03509
0.86091,0.0022263,0.59686,p03510
1.1887,0.0013687,0.50364,p03511
1.0795,0.0084598,0.1741,p03512
